Latitude,Longitude,Zones,Lab,Ag,B,Ba,Cd,Co,Cr,Cu,Mn,Mo,Ni,Pb,Sr,V,Zn,As,Sb,Se,Hg,Fe,Al,pH H2O,pH KCl,PM,K+,Ca2+,Mg2+,Al3+,H+Al,SB,ECEC,CEC,V (%),m (%),SOM,PREM,Coarse sand,Fine sand,Silt,Clay
-19.33139,-48.06917,PR,CETEC,0,1,8.64,0,1,89.32,15.19,89.73,5,22.89,0,8.88,190.37,23.94,0,0,0,0,64908.32,143652.07,4.8,0,1.2,35.9,0.1,0.1,1.1,11,0.3,1.4,11.3,2.6,79,3,16.4,8.78,5.39,11.38,74.46
-19.33028,-48.06917,PR,CETEC,0,1,5.44,0,1,83.65,12.3,84.13,5,18.61,0,4.81,189.15,18.58,0,0,0,0,64617.07,126209.16,5,0,1.2,26.5,0.1,0.1,1,9.8,0.3,1.3,10.1,2.7,78.9,2.7,18.4,8.99,5,9.41,76.6
-15.43709,-45.78761,SF,CETEC,0,1,1.47,0,1,45.26,10.9,8.92,5,7.83,0,0.93,38.2,5.4,0,0,0,0,7114.6,44363.53,5.4,0,1.5,23.4,0.1,0.1,1,7.9,0.3,1.3,8.1,3.2,79.4,2.1,36.3,29.44,41.5,2.24,26.83
-21.0497,-44.58347,SF,CETEC,0,1,9.99,0.5,15.2,65,89.4,356.14,5,28.26,14.01,2.12,199.61,64.14,0.72,0,0,0.01,100036.99,59319.7,5.2,0,0.9,41,1.1,0.5,0.3,6.3,1.7,2,8,21,15,2.3,19,23.2,19.6,23.2,34.9
-20.90408,-44.52464,SF,CETEC,0,1,6.81,0.5,1,28.1,8.8,29.87,5,12.72,5.49,1.28,66.89,11.06,3.27,0,0,0.03,36431.01,78409.89,5,0,0.9,27,0.1,0.1,1,6.3,0.3,1.3,6.6,4,79,1.7,16,20,14,12,54
-20.69735,-44.91476,SF,CETEC,0,1,4.93,0.5,1,77,13.8,57.7,5,15.71,6.54,0.92,51.76,18.38,0.68,0,0,0.01,29306.74,61039.11,5.5,0,0.4,11,0.2,0.1,0.1,2.6,0.3,0.4,2.9,11,23,0.6,17,37,11,7,45
-20.86065,-44.4101,SF,CETEC,0,1,52,0.5,27.9,67,116.1,311.42,5,36.21,14.31,1.77,298.79,67.69,0.88,0,0,0.01,105342.31,50593.79,5.3,0,0.9,25,0.1,0.1,0.4,4,0.3,0.7,4.3,6,61,1.7,14,13,12,21,54
-21.56996,-45.72948,MA,CETEC,0,1,44.8,0.5,3.57,65,16.3,153.51,5,12.72,19.08,6.35,97.65,21.81,1.09,0,0,0.01,44198.16,54459.79,5.4,0,0.8,24,0.5,0.3,0.4,3.9,0.9,1.3,4.8,19,31,1.5,27,24,13,16,47
-21.03776,-43.59032,SF,CETEC,0,1,14.5,0.5,7.5,379,31.7,170.63,5,43.4,12.08,2.47,204.81,24.14,0.7,0,0,0.06,84498.78,72982.84,4.9,0,1.4,44,0.4,0.3,1.2,13.7,0.8,2,14.5,6,60,4.4,10,24,15,14,47
-21.58552,-45.48392,MA,CETEC,0,1,17.3,0.5,4.62,119,30.9,151.39,5,16.47,13.22,7.61,191.84,32.8,2.24,0,0,0.03,80982.45,70558.21,5.5,0,1.7,41,1.2,0.5,0.2,3.6,1.8,2,5.4,33,10,2.2,20,26.5,8.5,10.7,54.4
-21.98005,-44.98293,TO,CETEC,0,1,54.2,0.5,30.7,28,25.3,339.21,5,13.29,13.79,5.73,44.39,86.78,0.84,0,0,0.04,33116.9,42420.83,5.2,0,3.7,72,1.3,0.4,0.6,5,1.9,2.5,6.9,27,24,1.7,30,40,26,13,21
-21.08783,-46.22993,MA,CETEC,0,1,18.2,0.5,10.8,58.9,15.3,278.16,5,20.16,14.9,7.57,88.71,35.02,0.49,0,0,0.04,40182.3,47045.5,6.3,0,1.7,222,2.6,2.1,0.1,2.3,5.3,5.4,7.6,70,2,2.1,31,4,23,28,45
-20.46807,-45.80487,SF,CETEC,0,1,15.3,0.5,3.91,140,29.7,115.25,5,17.38,19.4,1.5,237.8,21.93,11.81,0,0,0.04,100950.6,138968.9,5.1,0,1.2,19,0.2,0.1,0.8,7,0.4,1.2,7.4,5,70,1.5,10,3,5,17,75
-22.05297,-46.30247,MA,CETEC,0,1,34.1,0.5,7,30.8,11.32,118.22,5,7,38.41,15.14,180.55,19.81,2.3,0,0,0.04,61555.9,80302.4,5.5,0,2,39,0.5,0.3,0.3,4.5,0.9,1.2,5.4,17,25,1.3,20,23,17,4,56
-22.17458,-46.1789,MA,CETEC,0,1,30.3,0.5,4.32,42,13,117.35,5,6.2,11.32,6.62,72.18,15.65,1.11,0,0,0.07,42571,57793.9,5.1,0,1.7,17,0.1,0.1,0.9,5.6,0.2,1.1,5.8,4,79,0.9,25,31,16,15,38
-22.3809,-46.3271,MA,UFV_2,0.155,11.218104903483043,235.70130544024087,0.23,6.580359579572405,129.50723534300684,18.729096781290057,239.65350044763056,2.36,33.528000232458204,28.035180819534464,39.48042151988343,114.30313174792961,51.306905903691614,2.5645377744023565,0.6879027996277612,1.979597232149272,0.045,40344.55539518032,66060.36701999842,4.63,3.99,4.1,66,0.26,0.34,1.37,8.5,0.77,2.14,9.27,8.3,64,4.61,23.6,30,9,12,49
-20.18984,-46.65963,TO,CETEC,0,1,12.8,0.5,4.77,98,9.06,200.38,12.53,13.93,21.69,7.26,242.35,15.68,12.94,1.8198113060277616,2.1331082227291707,0.07,99415.6,115078.5,5.3,0,1.2,22,0.1,0.1,0.4,6.3,0.3,0.7,6.6,4,61,2,11,2,2,25,71
-22.5295,-45.4032,MA,UFV_2,0.155,12.40985341634943,51.782389439752286,0.23,6.591528559582013,83.61752949378976,20.68102871632701,74.24054466696485,2.36,27.326450495686405,13.60832932316382,10.616456223703194,98.74642037096555,44.14561234403696,2.6290631745404025,0,0,0.12482520657230768,34385.316539227635,71900.47120907185,4.7,3.99,4.4,38,0.24,0.17,1.85,11.6,0.51,2.36,12.11,4.2,78.4,5.89,15.1,17,20,6,57
-20.59613,-45.12808,SF,CETEC,0,1,37.9,0.5,7.7,224,34.7,233.47,5,27.41,19.94,2.77,151.95,23.01,1.3,0,0,0.04,69947.8,49227.8,5.3,0,1.7,92,1.3,0.5,0.4,5.6,2,2.4,7.6,27,16,2.8,22,35,15,9,41
-20.60205,-45.12809,SF,CETEC,0,1,17.2,0.5,2.03,12.7,6.62,61.19,5,6.3,11.26,2.97,49.75,11.82,0.45,0,0,0.06,31284.8,46174.7,4.9,0,1.2,33,0.4,0.3,0.6,5.6,0.8,1.4,6.4,12,43,1.1,13,40,12,10,38
-20.6757,-45.3414,SF,UFV_2,0.155,13.927231428633377,21.611608748717504,0.23,4.572812107415973,61.41936530120313,10.224520905751628,86.6316017873906,2.36,30.105523654612227,10.950084589299108,5.707293140729401,73.13348550616927,33.727991986953064,1.05595503753569,0.125,0.195,0.045,22477.584643686332,58304.28274072748,5.71,4.72,1.3,114,1.92,0.65,0.1,3.1,2.86,2.96,5.96,48,3.4,2.69,29.8,48,10,6,36
-21.00385,-44.51549,SF,CETEC,0,1,103.65,0.5,51.12,41.85,16.81,153.48,5,18.87,5,8.97,41.55,48.23,0.78,0,0,0.19,25071.16,47246.27,4.6,0,2.3,39,0.3,0.1,0.4,7,0.5,0.9,7.5,7,44,1.8,14,7,12.7,28,52.5
-21.25904,-44.50498,SF,CETEC,0,1,30.35,0.5,4.95,138.16,29.43,230.3,5,11.22,5,1.84,174.97,19.32,5.48,1.0526460126277613,0.906422237393791,0.12,89523.76,122951.5,4.8,0,1.5,44,0.3,0.2,0.2,5.6,0.6,0.8,6.3,10,25,2.1,9,5.7,10.4,26,58.4
-22.1758,-44.5669,MA,UFV_2,0.5146817945785376,14.310367484285152,23.168270410259534,0.23,4.5440829647231995,235.36095363975366,28.63663818500109,77.00279613187294,2.36,54.219519493763165,2.13,3.6994446158441847,166.9632446598497,46.53881593214803,1.6701270481356898,0,0,0.045,50894.637261198164,68358.2523783584,4.42,4.1,3.3,32,0.15,0.14,1.85,12.6,0.37,2.22,12.97,2.9,83.3,6.65,11.6,27,19,9,45
-21.9363,-44.2116,MA,UFV_2,0.30834919131287075,4.657116897158604,89.24555611089397,0.23,32.4537470962558,246.8391166233391,79.9294133638363,374.4441202689754,2.36,81.61842897276559,15.908287786838102,4.937376303262046,142.43323295496697,79.97418045488507,1.1219870724713796,0.7978222847277614,0.7026160437917763,0.045,41724.26939651238,64331.91091381715,5.02,4.38,1.2,40,0.22,0.25,0.39,4.2,0.57,0.96,4.77,11.9,40.6,2.17,28.3,40,19,13,28
-21.9297,-44.5707,MA,UFV_2,0.155,13.81446606366525,71.09144586621308,0.23,5.508094742832419,146.58403471533248,17.054980259016542,78.75407542547275,5.6229966741426525,44.059146692377645,17.9310575875233,9.42274484840474,58.86478174697954,37.68043443835794,2.8353586021380455,1.0244151582277614,0.195,0.13882866758770385,31457.630187177045,63080.64303980925,5.29,4.39,1.6,128,0.89,0.51,0.39,5.6,1.73,2.12,7.33,23.6,18.4,4.22,23.5,30,19,12,39
-21.6854,-44.4664,MA,UFV_2,0.592912172987183,14.456267548758104,13.907139595255094,0.23,2.5093122508772647,112.0160696607411,22.121966081713712,46.63145011262413,2.36,23.27700103582136,20.400353673284297,4.08281865844006,152.9599167456353,29.61686035653028,6.96980575320707,0.125,0.5550373346425855,0.45403412505230767,32214.632014852246,88785.02067354403,5.57,4.74,0.6,94,0.89,0.54,0,4.2,1.67,1.67,5.87,28.4,0,3.84,21,10,21,12,57
-21.7361,-44.4876,MA,UFV_2,0.155,14.675364555463782,196.34904180476053,0.23,4.667069010209048,99.94748789585867,43.31565214250264,419.54302496767264,2.36,57.16541851721643,17.364908390742173,23.6238728345362,129.86154526874535,76.62312506577638,0.6633333333333333,0.125,0.195,0.045,51120.688285543096,72227.77528642674,5.83,5.22,2,184,1.62,0.94,0,1.9,3.03,3.03,4.93,61.5,0,1.66,27.4,6,42,29,23
-21.6695,-44.6626,MA,UFV_2,0.489360769011202,16.803194617352798,24.553116696531006,0.23,38.3001540115614,122.77342858536566,60.0070373901514,454.8136758038768,2.36,41.78367704655666,34.63454026096167,7.512632059111307,205.8582912984616,38.147193414022325,1.4813101981380468,0.125,0.44539693886760967,0.10580624913230784,43416.424746083976,88341.33272513257,5.22,4.46,2.4,128,1.72,1.6,0.2,7.1,3.65,3.85,10.75,34,5.2,6.52,25.1,12,10,15,63
-20.0141,-43.8962,SF,UFV_2,1.249559424665796,12.683069268355018,145.57491815987166,0.23,32.583588287710846,724.4098325211038,95.94422418351279,1142.8490303899507,2.36,237.5305995015485,36.08719220039708,8.956271828101958,145.79769762716657,130.70473391555225,15.810158397207031,1.6765400150277614,0.6503400016654485,1.8977101980923077,40575.977297748104,33577.732706238,5.09,4.3,0.7,18,0.78,0.11,0.49,4,0.94,1.43,4.94,19,34.3,2.69,31.3,10,15,48,27
-20.067,-43.864,SF,UFV_2,0.9894424346597236,18.7957174306277,101.3959457783521,0.23,22.606112743184656,607.3762875725569,66.93283649512045,420.77924385202977,2.36,166.63503102159942,33.13027102258251,4.763316225750703,123.9628158968254,95.6300531522904,41.8721385152702,2.209700122427761,0.195,0.045,40956.86433842786,40296.826122009545,5.05,4.16,0.9,94,0.62,0.31,0.98,6.3,1.17,2.15,7.47,15.7,45.6,3.2,20.6,11,12,38,39
-19.8801,-43.7268,SF,UFV_2,0.8759520494033248,4.681979681237126,108.37092008177008,3.2942678940650487,86.68309022117764,454.18762054135294,82.8236553737714,1159.3968648587932,2.36,305.20801070693165,36.22796730681916,23.47022057309925,74.51143280107158,113.17416480602472,477.2181081772071,10.21929428442776,0.195,0.10161896817230769,38016.05746886001,18702.67648902424,4.98,4.14,1.5,24,0.22,0.08,0.68,4.5,0.36,1.04,4.86,7.4,65.4,2.05,34.2,28,14,37,21
-19.996,-43.835,SF,UFV_2,0.8407723386093857,12.70725211957476,89.46125144553919,4.0363579379311165,103.51464772866396,248.69086422012447,53.75479851324017,1646.869128654626,2.36,146.50718694414562,17.234177993306574,5.77951661457999,60.56192894894172,98.924921699154,194.25554287720703,1.578230591727761,1.3643244229736842,0.21012539793230764,29198.229666459836,20600.996580704978,4.72,4.03,3.1,18,0.24,0.06,1.37,4.7,0.35,1.72,5.05,6.9,79.7,2.69,31.1,7,9,57,27
-20.4973,-43.7727,SF,UFV_2,0.5859244803955185,1.575,62.879426855053,0.23,11.023588959927352,207.54233696701013,82.98397236563754,595.8000079033624,2.36,51.381358530839314,30.73558427805697,4.971179969950414,275.4955680385817,61.92727230752678,26.42108065187374,0.40418032182776126,0.48245409331419664,0.13331346137230782,45726.55273417054,68345.81366775006,5.9,5.01,1.1,34,2.67,1.36,0.1,4.5,4.12,4.22,8.62,47.8,2.4,3.58,21.9,16,10,18,56
-20.7036,-43.818600000000004,SF,UFV_2,0.32228893638355305,8.702690911735646,38.397679198063145,0.23,2.8792173666893626,122.12538333520267,14.654298831460276,48.074666016429866,2.36,32.401926904959886,2.13,5.805608962051852,71.75655935928447,23.61700212026216,6.743363054540402,0.7088954384277614,0.48696244988314347,0.045,41340.812336516996,81841.85201677743,4.98,4.35,0.7,24,0.47,0.21,0.39,6.1,0.74,1.13,6.84,10.8,34.5,3.58,18.4,26,16,7,51
-20.2647,-45.9286,SF,UFV_2,1.0765703176268109,10.337819842070212,257.9912303858758,0.23,23.03687109901503,129.88005153975266,118.35521782786492,2889.398304997076,2.36,35.105103273817065,115.77346296101052,23.750146379901487,200.53259808657103,82.28997036225434,22.19406921054042,0.9715953395277612,0.195,0.5479121292923077,40901.3784902745,95302.21130767115,5.5,4.44,1.6,271,1.09,0.78,0.39,6.9,2.56,2.95,9.46,27.1,13.2,4.48,13.8,3,1,21,75
-20.3403,-46.0753,SF,UFV_2,0.5393546052069342,15.964367241089017,49.763706380621294,0.23,5.628962045290758,88.13287691673035,47.69959523645351,330.94160544855737,2.36,33.903183271542275,12.514000474375642,8.116341732324345,102.92312809084365,59.11980532096971,24.339103113207027,0.8325327237277613,0.5207596137413192,0.25314716625230765,27704.92106887406,51277.56058147107,5.28,4.4,3,207,2.6,1.5,0.39,7.9,4.63,5.02,12.53,37,7.8,4.48,21.2,23,20,16,41
-20.3274,-45.8658,SF,UFV_2,0.8155557489657421,10.991488796313108,201.74876807017583,0.23,3.3610341761806395,86.75562484472358,32.41024287270414,268.12129829869895,2.36,18.123955104529145,46.57688899375833,9.025833016790346,104.23371122135352,55.90183511780265,8.908882245207058,0.5097704528277612,0.195,0.045,47401.480494316995,46027.26657933687,5.13,4.26,3.7,100,2.48,0.47,0.88,6.4,3.21,4.09,9.61,33.4,21.5,5.25,24.9,5,1,43,51
-20.4627,-45.8045,SF,UFV_2,0.8315113075665825,5.040472865717203,33.75649126880313,0.23,3.7402755515106647,136.81674773836275,33.72710230667804,100.99556274241554,2.36,20.10450759217929,2.13,5.997508096191534,221.95028886805812,34.340103028251306,27.552896127873765,1.0324858445610947,0.195,0.8230762493723075,43624.256999924335,107289.53096365467,4.56,4.11,1.2,34,0.23,0.14,1.56,10,0.46,2.02,10.46,4.4,77.2,5.37,12.1,7,10,9,74
-20.5051,-45.7638,SF,UFV_2,0.8315113075665825,6.444140598164142,66.3654137676768,0.23,2.3816930378787857,139.16208492239585,43.54804722307449,124.0994794135101,2.36,16.867424736921084,16.4476837239962,4.7797849412247455,224.15147002306398,64.80152991617109,26.920704778873752,1.4677881394277614,0.6527086762143833,0.045,47696.74155750539,115672.52724333903,4.81,4.15,0.6,88,0.31,0.47,1.07,8.7,1.01,2.08,9.71,10.4,51.4,5.25,13.5,2,3,11,84
-17.9791,-46.3713,SF,UFV_2,0.5541408623166243,11.691155400155298,220.2171954631068,0.23,47.91218188090559,79.42325903349281,139.45349374763953,1087.0683012346135,2.36,45.26451802044962,30.30601134878378,16.933762052871995,88.72439001662377,96.5132825277795,6.401694990873737,1.4650720721277617,0.195,0.045,39546.70218563108,47677.90798145261,5.04,4.1,1.9,54,0.22,0.22,2.54,7.2,0.58,3.12,7.78,7.5,81.4,2.69,19.6,4,1,52,43
-18.5141,-46.1101,SF,UFV_2,0.9896180075510753,3.5267029276099606,220.2349334845169,0.23,11.779622577005304,234.56433874918469,61.01260059872783,264.91916683617137,2.36,51.5089934488926,30.493210648105787,120.85956811877892,249.04908089883565,72.76976355504257,16.224945717207046,0.125,0.195,0.045,45920.90318951686,51892.19240108816,4.61,4.03,2.3,34,0.09,0.11,1.85,8.7,0.29,2.14,8.99,3.2,86.4,3.97,19.1,14,21,9,56
-18.5891,-46.5849,SF,UFV_2,0.3967636273298081,8.818550122599959,161.43412227410053,0.23,14.370810208882707,61.29749779440569,104.51638751031744,494.2165628484779,2.36,23.961166809831457,25.657497312935103,7.4513382287636,89.20239097403902,60.77100497133847,15.170850707873702,0.8495023394277613,0.195,0.3779293068923077,33035.38441731489,42971.12311467085,5.01,4.11,1.1,36,0.15,0.09,2.54,5.2,0.33,2.87,5.53,6,88.5,1.66,23.5,2,2,58,38
-18.7047,-47.8784,PR,UFV_2,0.511775133469952,11.071679407626831,12.368101997240004,0.23,3.04030808840363,75.99006688704105,18.917579917717017,45.34244465489013,2.36,16.453211676337816,2.13,10.071918562972202,128.96852920698777,45.28409240192055,5.346804423207084,0.4686492020277613,1.3606717562362738,0.6572865437723077,38699.95590783593,111483.22273729788,4.97,4.28,0.7,24,0.13,0.07,0.68,7.4,0.26,0.94,7.66,3.4,72.3,4.22,12.2,10,8,8,74
-18.7689,-47.752,PR,UFV_2,0.6437844584495537,10.507034831211742,169.59835005905754,0.23,13.476983093512017,223.5420640364647,54.331338908109785,274.2235114739388,2.36,34.828861895912965,33.310533725135784,50.73644819997588,330.1816296933064,59.52984778314411,35.232503348540405,0.8939252705610947,0.195,0.17627806817394878,42454.248071956485,50525.434008286415,5.35,4.46,3.2,74,1.2,0.57,0.59,7.9,1.96,2.55,9.86,19.9,23.1,5.89,17.2,22,26,9,43
-18.8935,-50.1895,PR,UFV_2,0.302373029422338,18.00374820413742,5.4290015646327054,0.23,3.4477913971021272,136.480662559017,8.013837457544945,121.21484107191924,8.978125261553814,44.13810708076996,2.13,1.7673961446169832,58.55546892071939,15.156062465828176,1.7514295235404032,0.3129712690277613,0.195,0.045,17339.847083647455,9520.981951627107,4.34,3.82,3.9,16,0.14,0.1,0.88,4.3,0.28,1.16,4.58,6.1,75.9,1.28,43.4,46,42,4,8
-19.1591,-50.3495,PR,UFV_2,0.155,11.3042688711263,10.61368660638126,0.23,2.2205634097397344,173.53990406712254,8.497567218517036,134.38498285233194,10.329232143642532,45.31612232127162,2.13,2.046994040769957,40.888611100140054,25.56351515688181,1.1932707309388846,0.5902577374277612,0.195,0.045,11795.840461970505,8319.129543652622,5.04,4.23,3.6,18,0.41,0.18,0.68,3.4,0.64,1.32,4.04,15.8,51.5,1.15,39.1,51,36,2,11
-20.063,-43.5768,SF,UFV_2,0.7407000597296916,9.997351366755865,86.14258276800393,0.23,5.5515059352958005,429.94147346012306,41.21027034528046,226.05872194424308,2.36,63.48434505110182,23.858374693541908,3.8993561340847864,137.5722325041595,49.456993015891385,32.805149332873754,1.026234237427761,0.195,0.045,38685.30613395339,48309.15963765938,5.05,3.98,2.8,76,0.15,0.25,1.85,7.9,0.59,2.44,8.49,6.9,75.8,4.22,22.1,19,15,20,46
-16.9316,-44.2199,SF,UFV_2,0.5854770187349305,15.499484954114656,127.40697696429864,0.23,4.032964583725592,99.46333790980863,68.85028251121504,72.21227379652684,2.36,16.89935328028755,26.03805338519903,32.68985593929164,176.400724762354,69.06687240780353,6.443172317873736,0.2541869598277613,0.195,0.045,53457.09929916668,66854.41924256981,5.24,4.09,0.9,56,0.16,0.11,1.56,6.3,0.41,1.97,6.71,6.1,79.2,3.33,19.9,6,10,21,63
-17.1002,-43.8336,SF,UFV_2,0.4719648593755889,17.083434903200942,218.35223484330933,29.77975694653369,12.375241202326274,123.5453081539981,27.912068544313644,206.56884415699983,2.36,34.941927587464114,20.96904046644574,13.134969688298913,141.73742276597787,89.71136658309273,17.627046082540403,0.3631891861277613,1.7262038080513986,0.6695935752923076,32142.122311016992,65057.209234608665,6.38,5.52,2.3,190,5.48,1.3,0,2.9,7.27,7.27,10.17,71.5,0,3.71,28.6,11,9,24,56
-16.1245,-44.0577,SF,UFV_2,0.5570687908600671,16.643058706173395,307.60810280135905,0.23,21.44336571357284,72.77862788839106,27.35278894789605,955.8749649434544,2.36,53.215861321031845,41.51849172113455,29.50513673145159,100.25448242608934,95.53906332965096,3.53873076147138,1.2855049644277612,0.815211696743706,0.045,38033.510922413756,46516.80014109132,6.31,5.36,7.6,247,9.25,2.17,0,3.9,12.05,12.05,15.95,75.5,0,4.09,31.4,4,4,39,53
-16.171,-42.2609,MA,UFV_2,0.5176147749023525,11.680774019834256,163.16111107719937,15.80603966505602,15.16243926525684,104.53244071823222,17.323889171521717,399.0358491842938,2.36,39.39758775980948,18.34870764266836,10.60624763534074,66.35908791140388,63.92816757261708,3.975350495607069,2.211391297827761,0.6552411887311316,0.045,33717.00504791481,32995.02125424533,5.83,4.89,1.8,114,2.97,1.99,0,3.9,5.25,5.25,9.15,57.4,0,2.94,37.8,5,25,34,36
-18.9538,-41.9327,MA,UFV_2,0.4152122556938745,12.756488324518648,240.17308899025224,0.23,14.729881943165887,241.33039510282165,18.664838449203735,385.0595213007134,11.214314470899389,53.44433426236566,15.260235427543629,29.603162309785287,71.1190904698653,45.60617508126408,0.6746762250690234,0.4378913892277612,0.6892968272888593,0.045,44024.57159533919,40057.12122208221,5.78,4.73,2.4,84,4.84,1.49,0,3.7,6.55,6.55,10.25,63.9,0,2.94,37.5,37,16,13,34
-22.4968,-46.1147,MA,UFV_2,0.53329765862741,17.179108173986396,200.98551885358697,0.23,6.764279311154012,61.28559180925376,11.680922758179946,130.74050892640227,2.36,16.37553821687705,28.74954431250108,78.17813768974365,123.87629495625386,33.325787220930565,1.8440684188737364,0.2984358696277613,0.195,0.045,42488.00861224181,70276.55742342693,4.3,3.86,5.3,58,0.16,0.18,1.85,12.7,0.49,2.34,13.19,3.7,79.1,6.78,18.3,27,10,10,53
-22.1908,-44.7079,MA,UFV_2,0.4680979231293638,13.334173914176928,61.297807640750605,0.23,11.234695234630626,143.33408233376522,35.185625491255905,534.0619740028783,2.36,47.434016700243205,15.553656287377189,9.718239155771933,105.6161882636717,51.69703000804128,19.599706423873712,0.4992284399610946,4.3227349715465575,0.6054228238523076,48306.442384280905,69006.1035461237,5.09,4.4,6.9,48,0.73,0.25,1.27,10.9,1.1,2.37,12,9.2,53.6,6.14,11.6,26,17,8,49
-21.6528,-42.6237,MA,UFV_2,0.4709160939393904,16.872183268750167,231.020628497099,0.23,25.68684242485483,198.41145988298953,278.48046447251375,684.6600408169201,7.45373040937508,57.6897184844968,15.592643170207596,38.451479008962394,86.21641301050967,157.50981333202216,0.66,0.33320682742776125,0.6192721401455954,0.045,52572.91070390176,40667.25644010222,6,5.35,4.2,104,5.17,1.84,0,2.9,7.28,7.28,10.18,71.5,0,3.2,30.5,41,9,12,38
-19.6178,-42.841,SF,UFV_2,0.155,15.283304794944614,18.03659408523919,0.23,17.456120714983467,191.27866610409524,21.93102350529189,257.7638346884099,7.142457252729934,74.5377944330076,15.827227437892262,1.6788931990975289,36.156910746103144,54.61225658196994,0.8669541286070696,1.4380107608277617,2.2393706591997606,0.23913674477230884,28288.66163934364,57131.66960276011,4.88,4.18,2.4,100,0.4,0.21,0.88,4.7,0.87,1.75,5.57,15.6,50.3,2.05,26.9,37,15,13,35
-20.6412,-42.1351,MA,UFV_2,0.42843555604250977,17.153467878068493,61.2345315174211,10.817272104213808,5.9720871084076075,125.86336034639214,22.776035451466782,87.64493033132403,2.36,26.504200953579,2.13,10.982096226316797,163.70231119331967,56.58361673882564,4.41071292920707,0.6436158258277613,1.5975810601786444,0.16264553913230764,33155.796940119784,77269.9500302967,4.57,3.95,4.6,32,0.84,0.45,1.56,10.3,1.37,2.93,11.67,11.7,53.2,5.76,21.2,15,9,5,71
-19.5083,-44.0459,SF,UFV_2,1.485704839511813,11.143572685736189,495.9485463163349,0.23,25.7816915846132,109.13959154326282,51.57021020794112,3184.8044558451174,2.36,58.112910700995805,66.85394488017828,214.89103219407232,172.63138151976761,136.62503554555656,69.09586736387372,1.459376273094428,0.5265947500925929,0.045,46936.29164639997,86398.16815177,5.96,4.88,20.4,54,3.12,0.79,0,4.7,4.05,4.05,8.75,46.3,0,3.33,29.6,8,4,13,75
-19.9757,-43.3661,SF,UFV_2,0.6490934025593218,9.452811345975501,6.221392957818947,0.23,0.765,11.347686688846801,3.101107397089583,28.415215842686123,2.36,3.3877973165290958,2.13,3.1896897755076004,25.68070750374962,17.362608238030557,1.604624652507069,0.125,0.48189772471296366,0.045,12313.881324808806,59937.47124305109,5.01,4.11,1.9,104,0.5,0.31,1.07,7.7,1.08,2.15,8.78,12.3,49.8,3.71,21.5,37,19,4,40
-20.1737,-43.2808,SF,UFV_2,0.8843563860472179,12.240851199812305,46.98942904676733,0.23,1.5455489844950547,155.8052547746861,4.835462077524364,24.82825403012875,10.60733389594197,35.3604731154987,11.475894028514231,4.929194991759544,9.195921329057994,24.862334289478515,1.4824959427070692,0.4179840325277613,4.620372430927088,0.13001741697230762,10272.95868666076,61518.75104713115,4.65,3.98,5.2,42,0.18,0.12,2.15,9,0.41,2.56,9.41,4.4,84,4.48,19.8,32,13,11,44
-20.1717,-46.3202,SF,UFV_2,0.7667013493239851,14.609106448483656,151.1636341942395,0.23,5.2208830008492,139.30727984228378,38.76307778056136,125.73785090611332,2.36,16.95010952922168,20.836886625489768,12.604376100496628,239.8680156060042,69.18611119669373,37.12238366387374,0.7009815814944279,1.7302664148846731,1.0104270564923077,33642.54102670895,108144.13659050362,5.15,4.19,0.4,34,0.19,0.18,1.07,5.8,0.46,1.53,6.26,7.3,69.9,3.97,10,5,3,15,77
-20.7089,-45.323,SF,UFV_2,0.4941952989354511,10.354331486660252,36.392369711752814,0.23,10.295989240956947,392.8747225517459,47.025103678780255,214.01995240545384,9.150761552517006,103.2693033135534,23.05973586172992,7.494945558207679,118.67727262859061,49.24524928963435,2.1283992890737364,0.125,0.195,0.0956489770523076,30776.15232613943,65045.98367797275,5.94,4.99,1.7,44,3.11,1.06,0,3.5,4.28,4.28,7.78,55,0,3.2,27.1,34,7,7,52
-20.8509,-45.5554,SF,UFV_2,0.5205066159584016,12.787248357998225,59.5818395664428,0.23,3.2404288080610737,99.04741672801595,23.033014473581414,97.77779307425442,2.36,16.344153947201963,22.07330279501764,3.7832708746966,122.06172614947089,35.49116225976197,28.931815963207036,0.7429515366277611,0.195,4.397590290572307,34411.046860147704,69222.64656352035,5.11,4.02,1.1,92,0.22,0.22,1.46,6.9,0.68,2.14,7.58,9,68.2,3.33,17.5,18,15,15,52
-20.7657,-46.3019,TO,UFV_2,0.5472669113631723,13.473464591449208,338.9887349435323,0.23,21.165173458616,65.71799028442773,38.62303625853676,739.0300501503491,2.36,31.51780492814039,21.74279201919189,62.99553178906041,98.34769628812013,94.39086569009038,17.105180237207033,0.2851881148277613,0.195,0.045,24681.2895596376,47056.74405399963,6.42,5.56,5.6,307,8,2.55,0,3.1,11.34,11.34,14.44,78.5,0,5.12,36.6,8,20,38,34
-18.6522,-41.3327,MA,UFV_2,0.155,16.90083500503524,40.760481911161534,0.23,5.6093314993389045,18.467999138483354,0.565,237.5078286351384,2.36,5.699475236296302,19.464809479147693,5.88161293976471,78.18638517758832,38.81887492054961,1.38857927880707,0.125,1.1672653501246577,0.1373749056923077,50785.57739699463,60655.20701786878,6.22,5.12,2.2,207,2.03,1.3,0,2.6,3.86,3.86,6.46,59.8,0,2.94,41.7,35,15,9,41
